Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
melissa08@nelson.com,"15863 Harrington Glens Suite 012
Marystad, LA 50652-8210",Tomato,31.753417327360644,12.383188226920291,38.176680957127445,3.892459736315598,495.65147946458376
twilliams@gibbs.net,"Unit 6678 Box 6628
DPO AP 44369",CadetBlue,33.14535766620583,11.809944853795797,37.567773234126115,4.543075754020519,543.1802775848896
richard81@day.org,"7955 Samantha Walk Suite 230
North Luis, IL 44629",SlateBlue,32.971136976690865,11.719514747844121,37.669222092389376,3.9026861667770802,513.5724327270681
jeffery48@mcguire.com,"52326 Townsend Centers
Lake Williamburgh, NJ 70568-7463",LightCyan,32.326633800075086,11.998859669086658,38.30523240086418,3.6590633727088298,481.4281566425507
christopherhaas@gmail.com,"56674 Melanie Flats
Schneiderberg, IN 66532",MediumPurple,32.67894503644505,11.676947376116239,37.09789914591129,3.2507667727686016,481.99892809179
bushsusan@hotmail.com,"20618 David Square
Gayland, HI 78719-9628",Moccasin,32.173467472316936,11.330050492585126,36.27737321160703,4.836192337535139,530.0154236080945
audreyguerrero@carey.com,"1995 Susan Locks Suite 760
East Cheryl, AR 37103-5176",BlueViolet,34.297853660981346,13.788929732280431,35.804416371286734,2.9250521470049486,552.6977609500469
floresarthur@yahoo.com,"12612 Johnson Skyway Suite 764
Jessicaville, CT 14968-6590",Magenta,33.093634409235605,9.595884967630187,36.49195993836566,5.057721475149925,505.6457420412454
john85@rodriguez.info,"57120 Frank Keys
Jerryborough, DC 81028-0939",Tomato,31.125771585969805,13.281463126836835,37.349354136445406,4.622236193634575,559.084345039233
webertom@phelps.com,"189 Crawford Hill Apt. 746
New Madison, WV 14108-4333",DarkOrchid,31.345901781380906,12.182823491912076,35.485512442824486,3.1114182964251635,426.8103617656125
martinezleah@carter.com,"8456 Joseph Locks Suite 926
Christopherport, TN 57784",PaleGreen,33.40647521644028,12.877017663589733,35.557217050716005,3.2613198517472144,529.738884806512
blevinseric@stephens.com,"PSC 3676, Box 1549
APO AE 26130-7683",Orange,32.907487977181184,12.400691922307749,38.002972119369545,3.3217246800514855,467.94338849307053
kyang@diaz.org,"223 Love Trail Suite 831
Port Jeffrey, IN 46849",OliveDrab,34.379692153236164,15.132193902859523,37.08719647399908,5.3850850626647455,768.8286045470697
ppowell@gmail.com,"74260 Carly Mews Suite 703
Jonesberg, OR 39594",BlueViolet,32.8641969892851,12.11733259376099,36.57617699473292,3.0378431903787373,469.1330839294343
archeremily@baldwin.com,"USCGC Hernandez
FPO AE 53064",YellowGreen,31.25873630021144,13.251879440245297,36.94480690781788,2.3384750880576313,422.038575087537
samuel46@love-west.net,"544 Alexander Heights Suite 768
North Johnview, MT 57912",LightSeaGreen,32.579264773887175,13.99141564207709,37.251453662522174,4.1488997331130975,607.9519632696015
kcannon@alvarez-cline.info,"55479 Peters Field Apt. 702
North Micheleberg, PR 45063",Lavender,32.57005696440451,13.340152130962885,38.00952040762561,3.649124477015299,539.438363647905
fishermichael@ramos.com,"565 Duarte Keys Suite 293
Traceytown, IN 17797",LimeGreen,34.559484592093206,10.90754903494191,35.860397093058005,3.1014690494642307,465.20754197235135
cruiz@yahoo.com,"497 Julian Brook Suite 872
Hillberg, FM 87927-5760",LightSalmon,33.986631768485196,9.31735806605035,36.89339241484078,2.855131374906059,386.5388775575077
simmonsmartin@hardy.com,"2302 Joshua Park
Millerbury, WA 30239-8144",MediumVioletRed,34.049995161905876,12.51285456439009,36.09743657806619,4.340839610879421,586.5193138260964
jacquelinewest@pace-herrera.com,"592 Villanueva Village
Woodsstad, AK 20530",Purple,31.605418101230413,12.071431456898065,38.519900469617845,2.800005991429019,409.16222211497734
kristina69@gmail.com,"2859 Rodriguez Forks
Port Josephtown, OH 13591-3011",BlueViolet,32.44791765493688,12.44620690863234,38.962111705919824,4.924328775718898,569.8004819656159
enash@gmail.com,"997 Campbell Flat Suite 970
East Amanda, PW 22048",HotPink,31.764735966817163,11.687428507787404,36.72884398975113,1.8484973002549887,346.6608134268223
kristina69@gmail.com,"2859 Rodriguez Forks
Port Josephtown, OH 13591-3011",BlueViolet,32.476884672624394,12.486184506565143,38.942354107443236,4.9752955318497785,568.7995742458746
david43@richards.com,"967 Andrew Spurs
Mathistown, CO 28230",Indigo,33.53607824230379,11.609686471782078,36.62905773442095,2.812674635763038,445.6159814293558
rojasmichael@wagner-thomas.com,"7602 Scott Plaza Apt. 158
Lake Amberland, VI 10516-3276",DarkKhaki,32.06174764617562,12.824039737043945,36.9468354496643,4.6302046271111115,539.5489770363376
gstrong@hotmail.com,"7875 Landry Road Apt. 947
Brownshire, NC 10074-7735",Pink,34.00533586176553,13.615507145858542,36.87714437982659,3.5573853617191626,621.2259961125524
bushsharon@barber.com,"0013 Andre Field
Whitebury, AZ 68447-6306",DarkSeaGreen,33.25187439121865,11.945494656255457,36.55747405229793,3.4102777228542402,506.4350425840147
cohensean@yahoo.com,"3751 Green Loaf
New Julia, VT 20897",DarkCyan,33.48266783831188,12.064901720587532,36.08571281397437,2.2941122543792134,433.4886263646274
mark81@wagner.com,"410 Gonzalez Corners Apt. 187
East Stephenport, VT 22771",Navy,32.37425988242057,12.774287474714862,37.931583306152625,4.617853911046948,575.2363757398002
wevans@gmail.com,"222 Jason Park
Dominguezshire, NC 98241",Tan,31.570917235887993,13.445831945086438,36.30176065022072,4.2468243824658565,545.1554803790658
david58@yahoo.com,"6058 Thomas Divide
Matthewland, PA 89442-8198",LightSalmon,33.35811919597624,11.727134196555495,37.553713163128386,1.7390683489813732,376.5173353273728
briancarlson@page-fleming.com,"USCGC Gill
FPO AA 26496",DarkMagenta,32.164296573636335,13.424112654716536,35.81232676159701,4.429744430244516,588.14777957925
jeffreydawson@gmail.com,"9944 Trevor Expressway
Robinsonstad, OR 34630-1840",DarkSeaGreen,34.2774230760377,10.562991522107941,36.14881770252038,3.3482509213939133,454.22916389837104
millerrachel@gallagher-nichols.com,"Unit 4742 Box 9517
DPO AE 67219-3123",Turquoise,34.1507890812495,10.698938666979815,34.64103914970373,4.974521805816147,581.5700921664838
jessica04@christian-riley.com,"338 Graham Loaf Suite 236
East Toddton, FM 43566-4238",LemonChiffon,34.91470856800963,13.112517502311793,36.72238531474407,1.865715385295551,503.8389864441238
heatherhall@yahoo.com,"8522 Regina Port Suite 782
Port Kaitlin, TX 50501-7264",MediumSlateBlue,32.37747307381664,12.938177929548873,37.81469969479756,2.9044253678244094,491.4474502048708
vickie90@lee-wilson.com,"9135 Rodriguez Dam
Ramirezberg, MS 77223",DarkSeaGreen,32.79190014702369,11.680122756897182,35.413973955425824,4.041266842929809,500.96766504186934
aaron22@gmail.com,"38678 Sean Drive Suite 293
Karentown, IA 78306-2717",DarkGray,33.465707520875114,11.966938695587844,36.53300148369278,4.705598630652053,582.6600785343429
richard81@day.org,"7955 Samantha Walk Suite 230
North Luis, IL 44629",SlateBlue,33.14741321612391,11.681056684479136,37.47873859136149,3.9410120043570944,507.4419999036267
vancemichelle@gmail.com,"6586 Reginald Crest Apt. 061
North Josephfort, NM 55275",DeepPink,32.37722304881267,12.418163668172676,36.08715374094191,3.0842967749047356,488.0445588267576
wheelernancy@hernandez.com,"66340 Michael Lane Suite 878
West Brian, LA 69137-1147",Gold,32.450320235501856,13.028034444761902,38.27839649401411,1.2359922152281806,361.4583424269626
lisacabrera@yahoo.com,"9801 Thomas Pike Suite 058
Brandishire, AK 88122-1314",DarkSlateBlue,33.06965314295648,10.58581677372251,37.56081002615953,4.611752728675719,509.51088695372107
stevenanderson@yahoo.com,"5401 Holt Corner Apt. 195
Hannahstad, NC 86693-3595",LightGreen,34.610618374297076,10.418793398588234,36.1104598532217,4.3796388035260145,534.1352190506772
dwhite@gmail.com,"02136 White Grove Suite 418
Marytown, DE 70033",OrangeRed,33.11339874424309,11.548101918888921,37.1000363034032,4.6152941792546445,545.488422040721
kcannon@alvarez-cline.info,"55479 Peters Field Apt. 702
North Micheleberg, PR 45063",Lavender,32.54243801128486,13.34075264589363,37.97545969372804,3.528116543692636,544.4063182211196
connorlambert@yahoo.com,"931 Andrews Heights
South Shelley, NV 21850",Khaki,31.931277082825215,12.127384787993455,37.23783993861486,3.368185744254162,455.0868119394033
jessicabrewer@simmons.net,"5052 Mccoy Passage Apt. 328
Teresaport, FM 97139",LightBlue,34.07639904899762,12.937805778588814,38.67074785496229,3.289060586072521,540.1191401125199
dhudson@ramos.net,"5661 Grant Centers
Stevensfurt, CT 53959",Olive,30.990547588092465,11.75307952201497,35.993611979213874,4.460255900133922,504.6814917337623
hortonrobert@hotmail.com,"31309 Stacey Keys Apt. 979
South Jason, KS 35357",Salmon,33.17351524347273,12.008689168957305,36.861273637948614,3.4635766046647496,500.665212632038
laurajimenez@gmail.com,"06103 Erik Fields Suite 781
Jonesmouth, GA 49931-3078",SlateBlue,33.50380722073518,12.578928571756302,37.18698982654641,4.250223412625394,551.3874260843249
jenniferking@hess.net,"06939 Jones Neck
Mariaview, VT 87641",BlueViolet,31.376120204538502,10.953510402453071,38.025060253449354,3.4740838589439123,409.01588950548376
potterkenneth@strickland.com,"2559 Harris Pines Apt. 514
Michaelshire, ME 21753-8834",MediumSlateBlue,33.41585639090375,11.225174784471898,37.06691918854818,3.9260056419791702,507.34091988018116
codyandrews@hotmail.com,"63010 Reyes Creek Apt. 569
West Catherinetown, MN 67491-6816",Indigo,33.47219613078552,13.461471806075613,37.23582041543868,4.04856946903625,597.2435547352371
rhonda96@little.org,"2977 Perez Row
Lake Jack, TN 45336-9436",GhostWhite,32.0442302284154,11.67167660436708,37.55401852699299,4.6869161264250785,532.5804306443928
drew29@hotmail.com,"20888 Erin Via
Grahamville, NH 72913-6101",Tomato,32.13533984397695,12.783582620886273,36.55555096420016,1.1309570958782966,359.96833193704396
walkerlaura@peterson-yates.com,"89154 Jones Stream Suite 311
East Katie, NC 72742-1516",LightGreen,33.124550500573996,11.889628457831881,36.276629911609305,2.6514010029507245,439.07489576941487
amberchase@fowler.info,"1867 Gregory Isle Suite 022
Port Tammy, LA 52305-9696",GreenYellow,34.02827678040889,11.505223667476983,35.272287374036466,3.373462865811755,481.56078081732454
charlesjackson@brady-fuller.net,"3802 Veronica Causeway
East Patrickfurt, DC 84522",GhostWhite,32.78322518835713,12.05152654984478,35.5926611071926,2.4045577563574088,412.3893262315984
gharrison@davis.com,"04140 Cameron Brooks Apt. 724
South Laurenberg, HI 08562",MediumSpringGreen,33.129340365687426,11.653553764750113,35.94822331328752,3.545942650613668,498.27061388257545
carrillojacob@perry-larsen.com,"909 Hicks Mountains
Gabriellaport, MD 33121",Aquamarine,32.264075699071704,13.575966173800524,37.58519637092986,3.10181915948774,516.205444560501
antonioharris@hotmail.com,"4307 Nicholas Drive Apt. 259
Ramirezberg, AS 59832",MediumBlue,33.60162977256856,13.4045707050769,37.02979363582254,2.3410662595842386,489.6954072212167
jenniferking@hess.net,"06939 Jones Neck
Mariaview, VT 87641",BlueViolet,31.260966754171275,10.851909359612128,38.13167478234508,3.454847292182913,410.62223913067055
nblack@smith-romero.biz,"00615 Tracy Islands
New Marcfort, MO 87297-7431",LightCyan,34.09668431201424,12.598085220595408,37.06817432534281,4.370388818921521,580.9042546288953
aaron89@gmail.com,"0128 Sampson Loop Suite 943
Hoffmanton, MO 02122",SaddleBrown,31.432834146893487,10.1586965945737,38.157798517108915,4.207364191074756,414.6904788127438
stevenking@patterson.com,"94730 Martin Mount
New Matthew, VI 08142-6708",LightGray,33.49036247719193,12.308886383244213,35.03974739686315,0.970203688336767,357.82467205566485
roblessarah@hotmail.com,"022 Taylor Mews Suite 692
Hallberg, NJ 53614",MediumSeaGreen,34.72997547196316,12.114390960603465,37.68296401752202,4.641309660006852,607.3268670826286
vchurch@walter-martinez.com,"860 Lee Key
West Debra, SD 97450-0495",Salmon,33.977917502347665,13.447559922088587,37.45267744142661,3.2920982521794513,568.489995414476
john85@martin-morgan.com,"USNV Reese
FPO AA 73568-0730",Olive,33.76997863880734,12.073800313222568,37.32059538233654,4.010609667318949,547.4818674055247
martinezleah@carter.com,"8456 Joseph Locks Suite 926
Christopherport, TN 57784",PaleGreen,33.36346721370913,12.750552311505112,35.612454517729134,3.262136434130133,522.280460647526
bhamilton@shaw.biz,"036 Mary Drive Apt. 581
Port Brandytown, FL 66143",DarkOrchid,33.94977520598029,12.269293444955174,36.65392435949813,3.0042100407554218,497.0911654254105
lamryan@curtis-garcia.net,"96393 Joshua Rapids
Jonesview, VA 58733",LavenderBlush,34.672401305251924,11.897329443389014,37.724086688665444,4.084376650080063,556.0723099475761
ecruz@yahoo.com,"08111 Barry Highway
Bentonberg, GU 13706",Gainsboro,31.89573247716016,11.816116125548806,36.239893456502564,2.4333017470698888,389.58592980301944
kcannon@alvarez-cline.info,"55479 Peters Field Apt. 702
North Micheleberg, PR 45063",Lavender,32.57012413320594,13.420658851590739,37.90726645933579,3.668715461677772,537.2245726149848
davisrobert@hicks-smith.com,"95967 Pitts Burgs
West Sarah, MH 27817-5147",SkyBlue,32.16956252816224,11.174408705675683,39.95285405129899,3.5702314185200392,447.1390418343717
edward29@knapp.com,"4029 Gerald Cape
South Laurenborough, SC 19130-5133",DarkOrange,33.29785952590755,11.077765356659443,35.94505657404661,5.475041851458814,584.2180325945603
bhill@pierce-kane.info,"3324 Branch Squares Suite 221
Riddleton, OK 34594",RoyalBlue,33.75340266253172,14.251080486821026,35.62999845065646,3.628397414089721,628.4211224356997
autumn88@mendoza-mills.com,"214 Obrien Lakes Suite 572
South Jeremy, KS 52867-7617",MediumOrchid,32.00244934581394,12.397998755785077,35.49574639661569,3.3713987882385656,492.8001331494384
walkererica@scott.com,"86536 Barnes Track
South Kyle, MT 21570-5606",MediumAquaMarine,33.68889233239335,13.169928376526746,36.41244114225278,3.0646351287452513,502.25342698675576
floresarthur@yahoo.com,"12612 Johnson Skyway Suite 764
Jessicaville, CT 14968-6590",Magenta,33.09274569476985,9.595483545076267,36.49751606156001,5.094627599941684,506.26375156198617
qmorse@yahoo.com,"0360 Pearson Dam Suite 263
Lake Shawn, UT 65986-4190",MediumTurquoise,31.80825416208133,10.888569614625059,34.847001828609045,3.121967195022735,391.3786249785704
montgomerycheyenne@hotmail.com,"1812 Sandra Shoal Apt. 350
Amandamouth, SC 87794-1628",FireBrick,32.44287454696111,11.094254812684898,36.91468022613137,4.077396923335179,510.4770994677518
wrightpeter@yahoo.com,"05302 Dunlap Ferry
New Stephaniehaven, MP 42268",Bisque,33.26736289635811,12.903183871805943,36.08780510199468,3.9974024350199246,572.2911795676955
johnsonpaul@keller-woodard.org,"USCGC Dodson
FPO AA 87781-3935",LimeGreen,30.86131884660003,13.311444469966112,36.92457997555742,3.5908719207017805,490.8235036484027
wesleyvance@moore.com,"210 Johnson Street Suite 717
New Bethanyborough, MO 84817",Magenta,33.74929992625346,10.682628390622348,36.123983692519076,3.6390215732473363,488.2541073159976
taylorkimberly@yahoo.com,"0030 Mathis Square Suite 154
South Jadehaven, AR 33997-4450",Gainsboro,31.27774569246729,12.685212103241675,36.02126163888191,5.004372329723287,593.8569313768594
jonathanconner@morales.biz,"920 Anderson Extensions
Greenfurt, GA 19316-3498",SeaShell,31.962900965640937,10.796833655548173,36.607098278938885,1.9668183636892769,330.81094765666313
awatkins@yahoo.com,"Unit 6538 Box 8980
DPO AP 09026-4941",Aqua,32.74878853631651,12.3064838403956,37.40239966289756,4.422004226073195,545.6370439432216
ebrown@osborne.com,"4291 Nichols Fork Apt. 562
Thomaschester, SC 08938-8769",DarkSlateGray,31.94672507999648,12.985533606373584,37.019651263112976,6.105876027550303,654.2361899663326
duane56@hotmail.com,"24373 Mcgee Drive Apt. 990
New Mariahaven, NH 14470",Gainsboro,33.6026810441701,11.895988702228465,38.80406406388096,3.6391674204400535,525.1290129969506
lsmith@chung.com,"412 Jackson River
Kleinburgh, KS 52039-7404",BlueViolet,32.72401737638156,12.965498688669172,36.44584363628726,4.097734130844607,561.8665535086986
stevenanderson@yahoo.com,"5401 Holt Corner Apt. 195
Hannahstad, NC 86693-3595",LightGreen,34.67685044359257,10.367095198874866,36.1129212789486,4.46574004712454,529.7836132036707
heatherhall@yahoo.com,"8522 Regina Port Suite 782
Port Kaitlin, TX 50501-7264",MediumSlateBlue,32.360894037891924,12.943312494013522,37.845210974207376,2.90815031653122,494.9282347113292
mary84@edwards.com,"19123 Craig Isle Apt. 719
Millsmouth, SC 94194",LightSkyBlue,31.823167233000042,10.808696381857915,37.331292749116265,3.516426814423412,430.55307627831786
aschmidt@johnson.biz,"Unit 1743 Box 8085
DPO AE 47693-8164",Blue,32.243987445506626,11.735309569277044,35.61977718599699,4.378965514908353,512.6732619271085
lewiskendra@yahoo.com,"988 Matthew Plaza
Lake Jacobshire, AL 37889",Yellow,33.3030255812926,11.148010248554163,36.71809781233383,4.77878172435438,557.9076604340095
kstafford@estes-nguyen.com,"PSC 4856, Box 1297
APO AA 17032-7944",YellowGreen,31.280811192055772,13.980688671588839,36.58359139098966,1.8369010596407658,430.14555573807763
tylerhernandez@barton.info,"7613 Miguel Knoll Suite 762
West Katherine, WV 19406",SlateGray,31.121541682357517,11.145672317448721,38.68236338851863,3.1912787605527684,390.60786417784
salazarkaren@hotmail.com,"51173 Burton Wall Apt. 417
Prestonville, NY 37002",SteelBlue,31.912694431097265,10.377581474974244,36.8759865620784,3.577247930422666,395.71112345005014
ecruz@yahoo.com,"08111 Barry Highway
Bentonberg, GU 13706",Gainsboro,31.814944479774123,11.743200536868535,36.23493234507096,2.336570454201884,385.64909319804855
qgarcia@williams.com,"465 Kenneth Common Apt. 192
North Tracy, WI 36024-8978",Aqua,33.46814688240475,12.583953303298944,36.33838289063643,2.8879607449032765,498.4491363599423
lucastaylor@yahoo.com,"63872 Chavez Lodge
Danielton, NJ 85847",MediumTurquoise,33.92939967623495,11.032307590047216,37.9486660879267,3.0672878031427504,434.2834073886897
whitetyler@anderson-avery.com,"4547 Stafford Throughway Apt. 178
North Patrick, MD 60768-4837",MidnightBlue,34.031299629744844,11.496539261157416,36.41755133002496,4.584186540348357,583.5332951780437
briannasantana@gmail.com,"88978 Noble Crest
North Rosemouth, FM 53484-6689",LightPink,32.480278495236426,13.4834349676788,36.00667695807091,3.0869265514113287,518.8166342570795
tinasmith@martinez.info,"40000 Ann Port Suite 474
Youngberg, MS 03651",LemonChiffon,33.06678988856213,11.92394732160528,35.393804487952,3.939525560544076,534.8750755955084
angelaphillips@gmail.com,"102 Karen Court
New Jameston, SC 57761-6570",MintCream,32.68262243368768,11.93495428531464,36.62832415635095,4.134810270539879,514.7491139591275
theresamitchell@martin-chambers.biz,"157 Linda Roads
New Jimmyshire, MH 51942",Khaki,31.908822392148746,12.475729251023456,37.30549580053264,3.061509513084006,434.9466283521783
bonnie69@lin.biz,"PSC 2734, Box 5255
APO AA 98456-7482",Brown,31.977872361688593,11.81202294591096,37.17925210405596,3.241773550552995,418.3073765469462
taylor91@hotmail.com,"3132 Willie Harbor
Kaylafurt, FL 01107",CadetBlue,33.60690080216006,13.125344076061554,35.86399063676867,3.02428197538247,502.43583220602386
allison80@carson-hansen.com,"04311 Oconnor Park Apt. 415
Kelleystad, ND 63064-8935",ForestGreen,33.553078197207256,11.958837637302517,38.92881221641507,2.8910378183030754,498.07416843893225
nhenry@hotmail.com,"3874 Harper Plaza
North Nancy, ME 96802-9462",BlanchedAlmond,34.82599876716706,12.452264360822001,37.66083089730682,3.07291769673489,538.3224009716859
martha91@garrison.net,"360 Albert Spring
South Tylerbury, VA 92641-9077",HotPink,34.33221766266564,12.971678861834196,36.31792146377356,3.8344054239560936,579.7373846160624
lschroeder@gmail.com,"93101 Shannon Common
South Destiny, ND 30379-2855",Ivory,33.83240170761595,11.205922298839077,37.31976050270186,4.797148148257477,562.0912275483238
tammyjones@griffin.com,"0859 Audrey Isle
South Zachary, AS 09138",Navy,33.18053741150225,9.76587740567354,36.779929641084,3.8265030111354443,428.6383422866341
katie25@gmail.com,"6861 Lopez Fork Apt. 114
South Jamiechester, DE 63993",SpringGreen,32.78209085656326,13.202159838672568,36.58457805109367,3.535856902312607,535.0976425629235
jessicabrewer@simmons.net,"5052 Mccoy Passage Apt. 328
Teresaport, FM 97139",LightBlue,34.038190305178006,12.938993175231865,38.63766975640878,3.269483607083222,545.8014758626002
ulee@wells.com,"309 Singleton Hollow
Matthewhaven, NJ 68776-7477",LemonChiffon,33.56503295249562,11.970806663197862,34.5319311814407,2.766883252136496,460.26186652365254
kcannon@alvarez-cline.info,"55479 Peters Field Apt. 702
North Micheleberg, PR 45063",Lavender,32.512374944355784,13.24177336518219,38.02917671438208,3.588619511997082,542.7194800872769
arice@reynolds.info,"740 Marshall Squares
Davidbury, AL 94251-0846",Thistle,33.61636461451455,12.216200673406979,37.26568559501415,2.652686412926483,468.5137850354168
rchambers@hotmail.com,"53964 Weaver Brook Suite 861
Stevensonshire, NY 18128",OliveDrab,33.0578787966085,13.105354423302863,38.325765268804794,4.793020772459581,632.7906771267483
ashleychristopher@gmail.com,"9271 Christopher Prairie
Douglasshire, NM 18581",MediumOrchid,34.47256619051157,11.422740003349949,36.50898148791839,2.435042930818893,437.9068423064938
pamelahampton@martin-cobb.com,"91542 Jessica Springs Suite 255
Thomashaven, MT 39239-3790",DarkSeaGreen,32.29765872522789,11.437342230775698,35.83300865781209,3.966378077846189,489.3680591047445
jenniferking@hess.net,"06939 Jones Neck
Mariaview, VT 87641",BlueViolet,31.37526434844277,11.08268008224017,38.128599057895116,3.3916800345130076,414.2405301563989
joshuaodom@gmail.com,"5277 Patel Brook
East Audrey, NJ 19075",DarkGoldenRod,32.736702531839306,13.102278456394139,38.84981118180354,2.8207917621330276,489.1914794036438
tsmith@yahoo.com,"92028 Thomas Mountains Suite 044
New Matthew, MI 02429-0994",Bisque,33.96817946008053,12.312714460799427,38.31868468078186,1.1542247006515778,384.4302553413926
bakerdrew@gmail.com,"39637 Griffin Plain Suite 691
New Deborahview, MP 73870-3773",Chartreuse,33.32614686812645,13.444751797353861,38.52310295627205,3.3467126149240762,542.3232332265092
kelly24@lewis.info,"983 Ross Glen
West Jessica, NJ 42860-5757",Bisque,34.19196002164198,13.038111358154506,36.60512155205615,2.248523225880564,472.911982579871
briancarlson@page-fleming.com,"USCGC Gill
FPO AA 26496",DarkMagenta,32.16904470633897,13.3528828632237,35.71377257223801,4.285605677311178,591.7600933458797
thomas22@yahoo.com,"7346 Jennifer Green Suite 148
Wagnertown, MT 65972",IndianRed,33.562126330138526,11.909131963371099,35.901311237867525,4.568030154780767,561.123428135657
apark@walsh-obrien.net,"28942 Bradford Crescent
New Morganfurt, MD 77162-0478",DarkGreen,32.32341520548974,13.145368611402665,35.58311995997527,3.6973114032023817,529.1584771965032
arice@reynolds.info,"740 Marshall Squares
Davidbury, AL 94251-0846",Thistle,33.641962145791275,12.246132663565971,37.206477202617634,2.5863987599451597,471.3654852804059
jasmin20@salas.com,"634 Nancy Shoals Suite 241
South Barry, AR 52307",HotPink,33.883125664747965,11.647454435779972,37.29313692998705,4.190967798012257,578.9381745405183
michaelferguson@torres-miles.net,"757 Amber Gateway Apt. 787
New Stephaniechester, OR 61576-6056",Sienna,34.146600032987074,13.226255234526937,38.89891708940652,3.1977253960450267,554.0486760878214
tina16@santiago.com,"314 Kidd Run
Johnfort, KS 46546-2732",White,33.04923692068179,12.587163415241479,37.26876894330459,2.751045538613281,475.34543688200677
katie25@gmail.com,"6861 Lopez Fork Apt. 114
South Jamiechester, DE 63993",SpringGreen,32.786619604092245,13.273879994099888,36.62542514456881,3.4795309143908675,537.8667405115585
davisbriana@gmail.com,"15298 Erickson Shore Apt. 056
South Patrickfort, MD 16503-3145",MediumVioletRed,33.156995372391016,11.748680637187215,37.93091983597784,2.111447440920207,423.8369799941399
mstephenson@fernandez.com,"835 Frank Tunnel
Wrightmouth, MI 82180-9605",Violet,34.39853165884835,12.568111179761468,39.631705826652805,4.025685851019554,589.0071420611706
krista86@norton.net,"0537 Rice Village
West Kylieberg, NJ 19433-5090",Azure,34.346217125360184,11.7301578725526,37.448150552064334,2.43986683171147,449.9385770842551
kimberlyfrederick@gmail.com,"71299 Jessica Shoals
East Mark, IA 48085-1070",DeepSkyBlue,33.16991772486761,11.983709560270432,36.89086762959745,3.0738279749948383,474.69135953565313
jessicabrewer@simmons.net,"5052 Mccoy Passage Apt. 328
Teresaport, FM 97139",LightBlue,34.0335817963886,12.922102972467094,38.64338950208229,3.2743240003485883,541.3321191184394
william28@gmail.com,"16763 Melissa Creek Suite 367
North Keithland, PW 29458",Cyan,32.931776357714675,11.561404838669013,36.80527534261532,2.3649293656443233,399.981804824027
heatherhall@yahoo.com,"8522 Regina Port Suite 782
Port Kaitlin, TX 50501-7264",MediumSlateBlue,32.3080166617039,13.089216774485228,37.84494232291711,3.020976573924236,492.4932311016254
sanchezkara@hotmail.com,"40494 Robert Park
Heatherside, IL 70364",SlateBlue,34.379604038628436,11.105020705100376,38.51926014439217,3.8727583375373347,502.3539597634653
vstafford@hotmail.com,"PSC 5723, Box 8159
APO AA 74738",Olive,31.541516162765745,13.367957312202382,38.722539392540405,2.213505323333193,434.3493591945149
lewisjessica@craig-evans.com,"4483 Jones Motorway Suite 872
Lake Jamiefurt, UT 75292",Tan,33.173155845010974,13.611394414358118,36.384538384608156,3.7232082069764414,576.5322839084282
brenda68@hotmail.com,"0377 Reed Via Apt. 169
Alexandershire, MO 43498",Moccasin,33.22116089212181,12.901349321501883,38.12047339453906,3.851411650188215,571.9946560121952
afry@ford.biz,"399 Jeremy Skyway Suite 377
North Keithville, IL 55074",PaleTurquoise,32.22019349757672,12.251199234865984,36.214735152779284,3.8118875453579544,493.8083836616539
francisgeorge@thomas.org,"27563 Vincent Lake
Allenchester, DC 22159",Teal,33.96969559727041,11.955614506781997,38.207789740612284,2.976828501088726,461.9313364150798
rhonda01@gmail.com,"939 Watson Run
Staceyberg, VT 58376-0454",Orchid,34.46020703032835,12.822116373506596,36.18161575703435,5.757356328384674,707.4578946614282
thomas22@yahoo.com,"7346 Jennifer Green Suite 148
Wagnertown, MT 65972",IndianRed,33.496305965030096,11.90204602318562,35.86364518446064,4.656502313948445,556.9031325549207
waltonkaren@gmail.com,"355 Villegas Isle Apt. 070
West Jenniferview, NM 26775-4339",Green,35.73652840189947,10.95883439049805,35.54021094671944,6.149443565547731,662.6640215191226
contrerastiffany@gmail.com,"439 Todd Summit Apt. 478
Mooreland, AR 31655",CadetBlue,34.00181621751776,12.942541161386965,36.0002335279443,3.4951454320455944,546.4456289491744
acontreras@hotmail.com,"88995 Edwards Row Suite 456
North Jo, DE 02062-7953",Sienna,33.539194770146054,10.668457232942838,37.43954437377686,3.8402491567613093,469.3957260332389
wandaphillips@leonard.com,"149 Monica Vista Apt. 908
Jasonberg, TX 19632-8886",OliveDrab,33.169292130642766,11.33592690218225,35.69156975159065,1.7877385594643431,371.80435144023346
melissa08@rowe.net,"13799 Cortez Inlet Suite 733
East Stevenshire, AL 32757",Tan,33.34349462736914,10.997565300130816,38.652455525118484,4.143675323569124,512.3940973052214
annstone@hotmail.com,"543 Reynolds Burg
Melindaberg, KY 46631",LightPink,34.59090582273819,11.776641783484148,38.15909532357787,1.7701283642367645,396.3637014613463
michael53@munoz.com,"USNS Mitchell
FPO AP 92946",MediumBlue,32.36387362538352,12.042189807524283,38.974352076930714,3.9233201495350927,506.6580844521886
arice@reynolds.info,"740 Marshall Squares
Davidbury, AL 94251-0846",Thistle,33.550318228211964,12.232676779886352,37.29750726072425,2.5310874143084563,466.67364294782124
scastillo@hotmail.com,"0922 Gutierrez Loaf
Wattsbury, OH 96315",Moccasin,33.221515964848834,11.110799322003343,37.411114529144115,3.9818044863787705,513.3195828652592
